particle charge	B0	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	B13	B14	B15	B16	B17	B18	B19	B20	B21	B22	B23	relative error min	relative error max	min radius	max radius
-84	-8018.847649384238	-7230.843613902963	-2438.202877748867	-332.6025581240442	-2.204767961638492	2.829319552565262	-0.05119153025359233	-0.02350929816403244	0.002101021165963398	5.196407960659554e-05	-2.538946990424345e-05	2.074632921509231e-06	3.005129056974862e-08	-2.45464626862671e-08	2.563664215321959e-09	-4.87565259133234e-11	-2.147029178254808e-11	3.109807043749606e-12	-1.275008375506047e-13	-2.133534229038633e-14	3.757215770047332e-15	-5.42077443023902e-17	-5.170439350630797e-17	-2.175249126292707e-18	1.975355880079466e-05	0.005880472201155618	2e-10	1e-05
-83	-8069.323232102137	-7270.512958202991	-2449.322025755152	-333.6842054791597	-2.16325228390295	2.837630960371011	-0.05188220096148089	-0.02353675188632048	0.00210927474487781	5.14456001266616e-05	-2.541098737580526e-05	2.081701904588084e-06	2.943616136996687e-08	-2.453845386494376e-08	2.568410528544429e-09	-4.942248633260319e-11	-2.143147459411029e-11	3.111264736553181e-12	-1.280529875336623e-13	-2.128280104951309e-14	3.756592135529301e-15	-5.466988970269429e-17	-5.16579788811762e-17	-2.171451616922671e-18	5.732507838196454e-06	0.005909570983111845	2e-10	1e-05
-82	-8114.029564927368	-7304.7777460427	-2458.538897954514	-334.4901917416003	-2.118030314332155	2.843565773739662	-0.05255114572030996	-0.02354282294723324	0.002115848325842644	5.085659432662802e-05	-2.540906909005161e-05	2.08707057632511e-06	2.876723071548327e-08	-2.450659732957929e-08	2.570893868257794e-09	-5.00690322428757e-11	-2.137047207468211e-11	3.109799820246682e-12	-1.285056288987189e-13	-2.120761600812531e-14	3.752337246748422e-15	-5.509918136532514e-17	-5.156000846552201e-17	-2.165408098765784e-18	3.634947881114847e-05	0.005927597500836823	2e-10	1e-05
-81	-8152.571775514133	-7333.277218180314	-2465.729930946992	-335.0032489700927	-2.06893781338054	2.846976310232677	-0.05319626537609751	-0.0235262401018254	0.002120634558022847	5.019361785406034e-05	-2.538233230863139e-05	2.090631806768584e-06	2.804214894444706e-08	-2.444952338542491e-08	2.570977401623961e-09	-5.069420674138698e-11	-2.128604985449781e-11	3.105241441032345e-12	-1.288523100017062e-13	-2.11085444480925e-14	3.744241954019787e-15	-5.549313145303014e-17	-5.140756133126178e-17	-2.156993612649698e-18	6.608180037082079e-05	0.005933713782640182	2e-10	1e-05
-80	-8184.535374807117	-7355.632944706967	-2470.765607057377	-335.205296390484	-2.015804996605186	2.847707970752599	-0.05381533772614929	-0.02348567445260524	0.002123520960723417	4.945309655643317e-05	-2.53293319666275e-05	2.092273392288563e-06	2.725849038474311e-08	-2.436580197477947e-08	2.568518008415798e-09	-5.129593483591968e-11	-2.117692071357969e-11	3.097411106760379e-12	-1.290862668310903e-13	-2.098429117808709e-14	3.732087879193954e-15	-5.584911924317341e-17	-5.119758959611847e-17	-2.146077860342053e-18	9.041281478383567e-05	0.005927055392903724	2e-10	1e-05
-79	-8209.485623568336	-7371.448284386811	-2473.510284152991	-335.0774195886424	-1.958456677536827	2.845599066885341	-0.05440601118646584	-0.02341973825850792	0.002124389781665666	4.863132742207115e-05	-2.524855943804502e-05	2.09187792117362e-06	2.641375600069958e-08	-2.425394167343655e-08	2.563366139904572e-09	-5.187201693865112e-11	-2.104174392569373e-11	3.086122544613047e-12	-1.29200413809462e-13	-2.08335079924169e-14	3.715647261078997e-15	-5.616438558570141e-17	-5.092691657528028e-17	-2.132525140294304e-18	6.137800249250702e-05	0.006024766105268586	2e-10	1e-05
-78	-8226.966672215738	-7380.307623294417	-2473.821944538526	-334.5998373423302	-1.896712173166314	2.840480540627573	-0.05496579828834765	-0.0233269827139624	0.002123117782670346	4.772447527660322e-05	-2.51384401598991e-05	2.089322564286962e-06	2.550537245133181e-08	-2.411238748050554e-08	2.555365571388021e-09	-5.242012239390302e-11	-2.087912342924508e-11	3.071181414259777e-12	-1.291873304594408e-13	-2.065479190814694e-14	3.694682617188606e-15	-5.643602645349201e-17	-5.059223226126477e-17	-2.116194163990358e-18	3.108789747874319e-05	0.006190229618476151	2e-10	1e-05
-77	-8236.500563568285	-7381.775498683112	-2471.551908675788	-333.7518643597998	-1.830385265019849	2.832175650550077	-0.05549206761932145	-0.02320589552101304	0.002119575996395307	4.672857008196929e-05	-2.499733104824085e-05	2.084478838759873e-06	2.453069212428951e-08	-2.393951846372004e-08	2.544353128817436e-09	-5.293778137357511e-11	-2.068760593810649e-11	3.052384998205526e-12	-1.290392461297933e-13	-2.044668337591022e-14	3.668946383143991e-15	-5.66609851792636e-17	-5.019008857995607e-17	-2.096937866929747e-18	4.80900115618077e-07	0.006348521889691927	2e-10	1e-05
-76	-8237.586310496466	-7375.395787456664	-2466.544569571025	-332.5118766268492	-1.759284154048054	2.820499679739024	-0.05598203641937378	-0.02305489862246739	0.002113629500291033	4.563950430833627e-05	-2.482351808423201e-05	2.07721238820934e-06	2.348699305187969e-08	-2.3733645554688e-08	2.530158433894385e-09	-5.342237741716763e-11	-2.046567916694209e-11	3.029521912347957e-12	-1.287480258062779e-13	-2.020766459642156e-14	3.638180575199777e-15	-5.683604527681837e-17	-4.971689494400421e-17	-2.074603231106245e-18	8.19300630072739e-06	0.006498914786445154	2e-10	1e-05
-75	-8229.699882327204	-7360.69174386594	-2458.637425541862	-330.8573199493848	-1.683211998312561	2.805260015827188	-0.05643276650658372	-0.02287234928724302	0.002105137452844878	4.445304149533487e-05	-2.461521757746688e-05	2.067383028285099e-06	2.237148747121348e-08	-2.349301309749468e-08	2.512604003520325e-09	-5.387114277783562e-11	-2.021177356399865e-11	3.002372276072063e-12	-1.283051713517876e-13	-1.993616142765485e-14	3.602117025157153e-15	-5.695782821254443e-17	-4.916892195531051e-17	-2.049031463519382e-18	2.176021229516323e-05	0.00686042814775234	2e-10	1e-05
