particle charge	B0	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	B13	B14	B15	B16	B17	B18	B19	B20	B21	B22	B23	relative error min	relative error max	min radius	max radius
-86	-3234.771591197358	-2791.96179203152	-893.5495110091171	-112.3806171633801	0.3352946690456794	0.9362442194713951	-0.0289806614551382	-0.006848239459411468	0.0007411849954004332	2.227302620745148e-06	-7.209997810959642e-06	7.0701616180103e-07	-5.663364257759938e-09	-6.332145925223983e-09	7.846205605311499e-10	-2.75839173480386e-11	-4.845009095581862e-12	8.572046795959804e-13	-4.589460517134148e-14	-4.521468224780943e-15	9.843286022337764e-16	-2.440428612791928e-17	-1.273699622104053e-17	-4.963911439313121e-19	1.882142980347279e-05	0.00569136929533165	2e-10	1e-05
-85	-3145.654663829744	-2708.051712063724	-863.8862363239564	-108.0653741192964	0.3941508522679533	0.8989732107332828	-0.02864187753004374	-0.006512584726582414	0.0007147771775542592	1.127358583512979e-06	-6.842403126618725e-06	6.802425548170782e-07	-6.490873568927424e-09	-5.959177272154797e-09	7.490723321276408e-10	-2.725699357536592e-11	-4.499739452391311e-12	8.114801246866235e-13	-4.431583395471844e-14	-4.170393284645061e-15	9.276794063761255e-16	-2.38673891028653e-17	-1.193527118320721e-17	-4.615796607201096e-19	7.678024714685705e-06	0.00577367194452294	2e-10	1e-05
-84	-3052.582799672618	-2620.564764726378	-833.0128687859086	-103.584130032893	0.4542174197075944	0.8602877747597553	-0.0282787200594503	-0.006165079584606329	0.0006873229684150866	-3.274142306501523e-11	-6.461990414163937e-06	6.524324308442071e-07	-7.334827634682908e-09	-5.573761111790383e-09	7.122346944925777e-10	-2.690657995319337e-11	-4.143533138103784e-12	7.641838961858925e-13	-4.267342203736289e-14	-3.808441100931832e-15	8.691283568256957e-16	-2.330372887411296e-17	-1.110733126568797e-17	-4.256631488526102e-19	1.713617988774452e-05	0.005852643495323995	2e-10	1e-05
-83	-2955.479654589824	-2529.434738270701	-800.908127414609	-98.93418809515723	0.5154884074844811	0.8201653554010789	-0.02789051016008417	-0.005805557261528971	0.0006588045037373719	-1.154941048345713e-06	-6.068583907561218e-06	6.235686421457199e-07	-8.195094555084967e-09	-5.175743148780012e-09	6.740885432509542e-10	-2.653200031706443e-11	-3.776273097124495e-12	7.152951777131415e-13	-4.096624337455485e-14	-3.435503924567827e-15	8.086516846185797e-16	-2.27126968684557e-17	-1.025287139251511e-17	-3.886298409093291e-19	4.978619104556437e-05	0.005928065945066896	2e-10	1e-05
-82	-2854.269882372707	-2434.596512957063	-767.5511763720945	-94.11292779641971	0.5779555210512552	0.7785840749393554	-0.0274765604169881	-0.005433858215061025	0.0006292043380686238	-2.337397072355684e-06	-5.662015989602077e-06	5.936344934639044e-07	-9.071506771865978e-09	-4.764978162758591e-09	6.34615493719144e-10	-2.613256839307856e-11	-3.397851565050579e-12	6.647942052987969e-13	-3.919319445307828e-14	-3.051483870594098e-15	7.462269957329209e-16	-2.209368438036586e-17	-9.371607048837802e-18	-3.504689140249796e-19	1.861049139206816e-05	0.005999711781758399	2e-10	1e-05
-81	-2748.879456953912	-2335.986358321309	-732.9217280718424	-89.11781962065247	0.6416079600997795	0.735522860206528	-0.02703617625752303	-0.00504983124997558	0.0005985055345734605	-3.547389095075205e-06	-5.242128414801031e-06	5.626138323900893e-07	-9.963858449172581e-09	-4.341331245372385e-09	5.937979998191237e-10	-2.570758898255419e-11	-3.00817121260477e-12	6.12662419802015e-13	-3.735319960600603e-14	-2.656294083937805e-15	6.818334599732192e-16	-2.144608439200031e-17	-8.46327695477173e-18	-3.11170605982931e-19	3.436866033201813e-05	0.006067345666827761	2e-10	1e-05
-80	-2639.23583183582	-2233.542090889453	-697.0001018513535	-83.94643414603802	0.706432231725125	0.6909615221567651	-0.02656865596333127	-0.004653334289040431	0.0005666917184560922	-4.784859683704873e-06	-4.808773164817792e-06	5.304911049113283e-07	-1.087190272028934e-08	-3.904678706656897e-09	5.516194335441803e-10	-2.525635789860479e-11	-2.607146026585341e-12	5.588825751354202e-13	-3.544521409815012e-14	-2.249859654196119e-15	6.154519483659339e-16	-2.0769292258594e-17	-7.527645060974703e-18	-2.707263042652648e-19	1.507294723479546e-06	0.006130724047340497	2e-10	1e-05
-79	-2525.268284937993	-2127.20339779878	-659.7673382145871	-78.59645868746274	0.7724119146915596	0.6448808994415548	-0.02607329183245525	-0.004244235676130112	0.0005337471777285013	-6.049701222627823e-06	-4.361813879771195e-06	4.972514576501203e-07	-1.179534820002841e-08	-3.454909541439622e-09	5.080642224158826e-10	-2.477816294600018e-11	-2.194702685122495e-12	5.034389173344897e-13	-3.346823005758073e-14	-1.832119024638352e-15	5.470652565386174e-16	-2.006270757147537e-17	-6.564503733587482e-18	-2.291286854251938e-19	1.472671711144624e-05	0.006189594529493414	2e-10	1e-05
-78	-2406.908281317014	-2016.912176273446	-621.2053183846523	-73.06571466963511	0.839527416822941	0.5972630081776111	-0.02554937142233536	-0.003822415533067662	0.0004996569683869514	-7.341751282718203e-06	-3.901127348483609e-06	4.628808444822757e-07	-1.273385537061088e-08	-2.991926955665794e-09	4.631179926850616e-10	-2.427228495328569e-11	-1.770781989052401e-12	4.463173710446593e-13	-3.142128265876958e-14	-1.403025459127832e-15	4.766583373667486e-16	-1.932573610109133e-17	-5.573677071547326e-18	-1.863718602580548e-19	9.324444022240641e-06	0.00624369614527609	2e-10	1e-05
-77	-2284.089908089817	-1902.61294028413	-581.2969072654921	-67.35217833520156	0.9077556949760445	0.5480912204001258	-0.02499617914617127	-0.003387767367731962	0.0004644070403039805	-8.660787263788257e-06	-3.426605272426965e-06	4.273661539824045e-07	-1.368703246107506e-08	-2.515650165314306e-09	4.167677394356362e-10	-2.373799915867671e-11	-1.335340539955623e-12	3.875057598081323e-13	-2.930345756100964e-14	-9.625487571291382e-16	4.042185750382787e-16	-1.855779221727279e-17	-4.555024802904098e-18	-1.424515437761969e-19	1.82231968004487e-05	0.006292758214673233	2e-10	1e-05
-76	-2156.749968913984	-1784.252921326959	-540.0259935257731	-61.45398741888783	0.9770700730905423	0.4973503232628732	-0.02441299579969397	-0.002940198684963264	0.0004279842751651232	-1.000652337314533e-05	-2.938154949805961e-06	3.906952499849204e-07	-1.465443278307219e-08	-2.026015141836097e-09	3.6900188829328e-10	-2.317457471773081e-11	-8.883514845091902e-13	3.269938934071964e-13	-2.711389306796011e-14	-5.106760334123257e-16	3.297358974681038e-16	-1.775829915579766e-17	-3.508443940175874e-18	-9.73651301256366e-20	4.441410637712195e-06	0.006336502092686103	2e-10	1e-05
-75	-2024.828921264854	-1661.782928876871	-497.3777862295942	-55.36948303877807	1.047439787609246	0.4450268778993398	-0.02379910298270585	-0.002479634126647911	0.0003903767441523837	-1.137860134103996e-05	-2.435702703618318e-06	3.528572297852896e-07	-1.563554798276072e-08	-1.522978052247659e-09	3.198106310627889e-10	-2.258127860424121e-11	-4.298076668868932e-13	2.64773993843847e-13	-2.485179543097439e-14	-4.741491899781462e-17	2.532033019914904e-16	-1.692669450004437e-17	-2.433876188872288e-18	-5.111201269161703e-20	1.097763604429591e-05	0.006374639029761875	2e-10	1e-05
-74	-1888.270923317944	-1535.157408490437	-453.3388405904753	-49.09721441664694	1.118829819649716	0.3911092620552772	-0.02315378234834333	-0.002006015943533516	0.0003515737337667407	-1.277658774304942e-05	-1.919194414830731e-06	3.138424527710224e-07	-1.662980560934095e-08	-1.006515855762491e-09	2.691859724115066e-10	-2.195737489250909e-11	4.027776132640335e-14	2.008407639789208e-13	-2.251644030196309e-14	4.272057958296147e-16	1.746169447921114e-16	-1.60624301820994e-17	-1.331309280027317e-18	-3.693645124754786e-21	7.782389742194695e-06	0.006406871282251703	2e-10	1e-05
-73	-1747.024659286737	-1404.335205369114	-407.8973233766848	-42.63597676101732	1.191200441737313	0.3355879954531835	-0.02247631915727953	-0.001519306877491833	0.0003115659778051211	-1.419996502877726e-05	-1.388598675060939e-06	2.736427738713918e-07	-1.763656243141017e-08	-4.766294885085181e-10	2.171220366178857e-10	-2.130212789106864e-11	5.21868401558768e-13	1.351917800414295e-13	-2.010718649006995e-14	9.131331691105338e-16	9.397662685647252e-17	-1.516497723576224e-17	-2.00783842682449e-19	4.488616056307584e-20	3.689400241335683e-05	0.006432891551000908	2e-10	1e-05
-72	-1601.043671850795	-1269.279882386043	-361.043127396852	-35.98482834619026	1.264506935252103	0.2784558879779629	-0.02176600304598739	-0.001019491540197089	0.0002703457598612611	-1.56481263906993e-05	-8.43908306425525e-07	2.322516485929967e-07	-1.865510031732554e-08	6.665456135081185e-11	1.63615211866489e-10	-2.061480279825034e-11	1.014903114267843e-12	6.782768235435735e-14	-1.762348199750106e-14	1.410288571994809e-15	1.12860330873018e-17	-1.423382754453783e-17	9.576031692490981e-19	9.462108319985755e-20	2.678519032772719e-05	0.006452382792625944	2e-10	1e-05
-71	-1450.287164119131	-1129.960462441701	-312.7681297031814	-29.14312739985168	1.338699145749538	0.2197083565794085	-0.0210221314544569	-0.000506579223252633	0.000227907139187742	-1.712036698795162e-05	-2.851434358022755e-07	1.896643604366633e-07	-1.968461969326679e-08	6.232811471766104e-10	1.086644492825125e-10	-1.989466874191131e-11	1.519293151407852e-12	-1.24744192111502e-15	-1.506487742770407e-14	1.918564770461095e-15	-7.344679386260121e-17	-1.326849847640599e-17	2.143691776777958e-18	1.455020018684277e-19	1.394480791949704e-06	0.006465019089484048	2e-10	1e-05
-70	-1294.720687741251	-986.3520705017045	-263.066416797558	-22.11056462826325	1.413721053914971	0.1593437054182285	-0.02024401225652568	1.939358659288372e-05	0.0001842461488927904	-1.861587569881738e-05	2.876457481039189e-07	1.458782213488688e-07	-2.072423325840227e-08	1.193163659480437e-09	5.227152943590151e-11	-1.914100110785654e-11	2.034919549173566e-12	-7.202571485335943e-14	-1.243103773239524e-14	2.437823265273742e-15	-1.602090264256458e-16	-1.226853678745045e-17	3.357252914519472e-18	1.975167320250797e-19	7.944261361636507e-06	0.006470463904358792	2e-10	1e-05
-69	-1134.316777001963	-838.4365285744292	-211.9344944989952	-14.88719372827068	1.489510353442506	0.09736338912442151	-0.01943096602979301	0.0005583608279754392	0.0001393609815386714	-2.01337271348623e-05	8.743763842103957e-07	1.008927599410894e-07	-2.177295985080206e-08	1.776181362964697e-09	-5.558686065811497e-12	-1.835308357973491e-11	2.561630645481699e-12	-1.444951419053147e-13	-9.721753223103038e-15	2.967891757871382e-15	-2.489826469808395e-16	-1.123352222442654e-17	4.597982675317273e-18	2.506497746152782e-19	2.610005603154164e-05	0.006468372110414622	2e-10	1e-05
-68	-969.0559413584625	-686.2032715244979	-159.3716053849156	-7.473476533165269	1.565997928932992	0.03377240027552197	-0.01858233049275052	0.001110223447702164	9.325226630700735e-05	-2.167287122090326e-05	1.474929204149512e-06	5.47100001009525e-08	-2.282971678263799e-08	2.372175635435254e-09	-6.481789013642775e-11	-1.753021211492729e-11	3.099238622453435e-12	-2.186391475119268e-13	-6.936956065853041e-15	3.508560638338097e-15	-3.39743874048028e-16	-1.016307335282796e-17	5.865494214393971e-18	3.048819658108362e-19	1.798922183282592e-05	0.006458389303262257	2e-10	1e-05
-67	-798.9273893524509	-529.6500281672893	-105.3799696678527	0.12968186011872	1.643107359878066	-0.03142042727950178	-0.01769746301919846	0.001674846651176035	4.59232825358056e-05	-2.323212387851114e-05	2.089145514659956e-06	7.334677807730058e-09	-2.389331266349276e-08	2.980946886159907e-09	-1.254940397487206e-10	-1.667169722639222e-11	3.647516630656068e-12	-2.944361983845055e-13	-4.076732958197031e-15	4.059580049452568e-15	-4.324626937198737e-16	-9.056851678770535e-18	7.159311090069295e-18	3.601901865822859e-19	6.400442022047592e-05	0.006440150541276224	2e-10	1e-05
-66	-623.9301762366321	-368.7838795821833	-49.9651517665594	7.920881015798292	1.720754325629921	-0.09820197154238675	-0.01677574584242356	0.002252055967804711	-2.619720212494566e-06	-2.481015512584559e-05	2.71682289872831e-06	-4.122543725481125e-08	-2.49624386950918e-08	3.602250232503858e-09	-1.875709360020902e-10	-1.577686868118581e-11	4.206194821408273e-12	-3.718592692713184e-13	-1.141344204949851e-15	4.620655860090117e-15	-5.271022001566648e-16	-7.914568448054198e-18	8.478857967673262e-18	4.165469609255167e-19	8.37538639502089e-05	0.006413282968341982	2e-10	1e-05
-65	-444.074220396202	-203.6222053156577	6.863608765670405	15.8981775789048	1.79884600419117	-0.1665544128244615	-0.01581659021834715	0.002841633597865938	-5.236723091689233e-05	-2.640547744891582e-05	3.357711216786606e-06	-9.095924764581515e-08	-2.603565997130683e-08	4.235791452511793e-09	-2.510278359592703e-10	-1.484507930887921e-11	4.774956607155574e-12	-4.508753452152439e-13	1.868758927770437e-15	5.191445862138336e-15	-6.236179793266358e-16	-6.735990624152848e-18	9.82345190541706e-18	4.73920077904963e-19	3.198664562487075e-05	0.006377404751922944	2e-10	1e-05
-64	-259.3814337577078	-34.19373135804293	65.09303225890321	24.0590330726275	1.877280440468569	-0.2364547849733012	-0.01481944128528468	0.003443314432396777	-0.0001033061568644385	-2.801643342121893e-05	4.011508253752223e-06	-1.418520054731488e-07	-2.711140631816511e-08	4.881222592676692e-09	-3.158390288336585e-10	-1.387570944716701e-11	5.353434617463636e-12	-5.314448802262139e-13	4.952915107979751e-15	5.771555663517378e-15	-7.219574398708511e-16	-5.520947593308513e-18	1.119229290951629e-17	5.322721828101357e-19	1.476963304547496e-06	0.006332125110337317	2e-10	1e-05
-63	-69.88711236090262	139.4601855191502	124.7053534666369	32.40025053337627	1.955945816787768	-0.3078744313322189	-0.01378378436488689	0.004056781259863356	-0.0001554194338872166	-2.964118120256493e-05	4.67785448251169e-06	-1.938849205243062e-07	-2.818796171611343e-08	5.538136703954557e-09	-3.819733243934574e-10	-1.286817271442772e-11	5.941205872688974e-12	-6.135211468608746e-13	8.110229657774414e-15	6.360533794500903e-15	-8.220590106493642e-16	-4.26933950518532e-18	1.25844526309326e-17	5.915602889831748e-19	2.578946154363493e-05	0.006277045739986553	2e-10	1e-05
-62	124.3587895252979	317.2843744919607	185.6779088131911	40.91791537900463	2.03471972986151	-0.3807784961112131	-0.01270915040977635	0.004681660250066206	-0.0002086856634503259	-3.127768045734116e-05	5.356328124822612e-06	-2.470347943125894e-07	-2.926345389471621e-08	6.206062858579281e-09	-4.493935721604673e-10	-1.18219210620803e-11	6.537787198107932e-12	-6.970496222319852e-13	1.133955286335004e-14	6.957867053357857e-15	-9.238513820591573e-16	-2.981144907831202e-18	1.399886366109387e-17	6.517353146592112e-19	6.287162590878914e-05	0.006211760909688557	2e-10	1e-05
-61	323.2899124632572	499.2082429807973	247.982580930509	49.60731679831157	2.113468328765741	-0.4551252502371044	-0.01159512428269657	0.005317515050745724	-0.0002630786278597137	-3.292367497043487e-05	6.046438708716246e-06	-3.012735336404309e-07	-3.033584183839526e-08	6.88445969700769e-09	-5.180560298917252e-10	-1.073645238316109e-11	7.142629332144683e-12	-7.819671887301908e-13	1.463945097309671e-14	7.562974542683765e-15	-1.027252521830861e-15	-1.656431346201069e-18	1.543430569808934e-17	7.127414869111729e-19	4.294090662915195e-05	0.006135857401713962	2e-10	1e-05
-60	526.8220502840952	685.1444392026405	311.5853327043872	58.462881124535	2.192045516198014	-0.5308655184039955	-0.0104413510866964	0.005963841714737373	-0.0003185668805092509	-3.457667704856133e-05	6.747621523933985e-06	-3.565677376719029e-07	-3.140290437160404e-08	7.572709846764555e-09	-5.879098227830855e-10	-9.61131646549787e-12	7.755111805879483e-12	-8.682014454936102e-13	1.800818163893929e-14	8.175202481269697e-15	-1.132168825566017e-15	-2.953641461233046e-19	1.688939358267797e-17	7.745158249725702e-19	2.219475885589794e-05	0.006048917375783835	2e-10	1e-05
-59	734.8511928014254	874.9870483936137	376.4455832599384	67.4780833991866	2.270291968641907	-0.6079419202942921	-0.009247545397610274	0.006620062048254503	-0.0003751132003184774	-3.623394787666082e-05	7.459230362468953e-06	-4.128781501807845e-07	-3.246222605066773e-08	8.270112651070844e-09	-6.588962320326271e-10	-8.446123560731436e-12	8.374536306200469e-12	-9.556698080357791e-13	2.144366123087413e-14	8.793817489639148e-15	-1.238494008336506e-15	1.101781618842758e-18	1.836256172370547e-17	8.369874693921951e-19	6.216475134657173e-07	0.005950517073537887	2e-10	1e-05
-58	947.2513884582029	1068.609627740855	442.5155299126045	76.6453516150993	2.34803411258709	-0.6862880496002615	-0.00801350166963391	0.007285516445644941	-0.000432673999745527	-3.789247679159394e-05	8.180529704812334e-06	-4.70159065967902e-07	-3.351118246704703e-08	8.975876364649142e-09	-7.309479271145645e-10	-7.240554096085956e-12	9.000119577624413e-12	-1.044278540130855e-12	2.494342930240988e-14	9.417999420650741e-15	-1.346107914874591e-15	2.53460790682699e-18	1.985204741091537e-17	9.00076964753585e-19	2.178847096467873e-05	0.005840228715312312	2e-10	1e-05
-57	1163.872813180722	1265.863420480455	509.7395282058272	85.95597850055582	2.425083115009092	-0.7658277161900415	-0.00673910314974153	0.007959457220950161	-0.0004911987805852964	-3.954896133991075e-05	8.910687439667849e-06	-5.283577834816867e-07	-3.454692589230938e-08	9.689110854564382e-09	-8.039882531651541e-10	-5.994367122040412e-12	9.630986757750441e-12	-1.133921851077028e-12	2.850461589080304e-14	1.004683462174935e-14	-1.454875408378238e-15	4.002581739508229e-18	2.135587520433401e-17	9.63695587391906e-19	4.504372304126036e-05	0.005717622816877377	2e-10	1e-05
-56	1384.539192064095	1466.57498846763	578.0532762722182	95.40000658617467	2.501233684452038	-0.8464739611387901	-0.00542433470789674	0.008641040037634867	-0.0005506294222301516	-4.119978286225061e-05	9.648765523687892e-06	-5.874138917644008e-07	-3.556636814268429e-08	1.040881829167165e-08	-8.779303115597289e-10	-4.707412359639644e-12	1.026616293396949e-11	-1.224480739452437e-12	3.212389872293141e-14	1.067930741840753e-14	-1.564644951348866e-15	5.505019088971474e-18	2.287183705963673e-17	1.027744492489471e-18	6.91500371664544e-05	0.00558226869730738	2e-10	1e-05
-55	1609.045225569949	1670.543845016395	647.3829979548467	104.9661128743706	2.576262847474364	-0.9281280677673118	-0.004069295521430445	0.009329315287540963	-0.0006108994675149769	-4.284098176730599e-05	1.039371058413596e-05	-6.472585543643622e-07	-3.656616319577167e-08	1.11338837801485e-08	-9.526760354730479e-10	-3.379642213372436e-12	1.090456464147304e-11	-1.315821829897104e-12	3.57974602232713e-14	1.131429154050964e-14	-1.675247177843352e-15	7.041068702166366e-18	2.439747233359434e-17	1.092113856016253e-18	4.077073141761645e-05	0.00543373706561523	2e-10	1e-05
-54	1837.153599839157	1877.53971035002	717.6444976179187	114.6414757548741	2.649928575623284	-1.010678421168036	-0.002674214128707326	0.01002321818198016	-0.0006719332975393829	-4.446822954413838e-05	1.114434312378914e-05	-7.078136828317633e-07	-3.754268769105784e-08	1.186306461425985e-08	-1.028115126058124e-09	-2.011126024141631e-12	1.154499013779513e-11	-1.407796037709743e-12	3.952093780767452e-14	1.195054032385519e-14	-1.786493256045881e-15	8.60969322332684e-18	2.593004487885944e-17	1.15668189299642e-18	9.266781634709176e-06	0.005284389296615455	2e-10	1e-05
