particle charge	B0	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	B13	B14	B15	B16	B17	B18	B19	B20	B21	B22	B23	relative error min	relative error max	min radius	max radius
-100	8247.404688337718	4963.955456881341	635.8124942503024	-84.92355728857888	-5.786564950881846	2.427657840056941	-0.2369556590247404	-0.01334972550264102	0.007768684722102455	-0.001204043296432511	6.352162994252791e-05	1.5056768125612e-05	-4.718402837888646e-06	6.564382930515211e-07	-2.7857980581795e-08	-1.013019773038858e-08	2.891548333298299e-09	-3.596865668689855e-10	-3.164941438557192e-13	9.687056696120087e-12	-1.779154937958865e-12	-5.754203792685441e-15	5.993447660092202e-14	3.96383337170921e-15	2.129614776746891e-06	0.0002476557654771394	5.229530811023117e-07	1e-05
-99	7622.636242361393	4562.367998839548	576.679818492091	-78.45915221474532	-5.060525069472932	2.207313750783619	-0.2208124899087788	-0.01103912222616947	0.0069689787249745	-0.001102895108842837	6.218627122998115e-05	1.285987516567515e-05	-4.210460853652428e-06	6.001260703924222e-07	-2.83186675966076e-08	-8.568431278388824e-09	2.555850526252749e-09	-3.275537512475183e-10	1.961388095880222e-12	8.30033458687195e-12	-1.574994335560698e-12	2.922848932200714e-15	5.158155938583892e-14	3.314113245878783e-15	5.022033498169876e-06	0.0002510896226113335	5.229530811023117e-07	1e-05
-98	6952.75753849149	4131.566705495395	513.1728411828228	-71.53028081329919	-4.279031566922723	1.970762313324655	-0.203540942123513	-0.008546552895123702	0.006109519047621795	-0.0009944352096136751	6.08090170596379e-05	1.049151209087973e-05	-3.664344862160531e-06	5.397525192540438e-07	-2.88566046313618e-08	-6.883290051799575e-09	2.194605579193415e-09	-2.930969654342604e-10	4.442264734371363e-12	6.804378246103422e-12	-1.355304187890785e-12	1.237832880061011e-14	4.257031731198237e-14	2.611848668699778e-15	7.703677047610213e-06	0.0002538056865801774	5.229530811023117e-07	1e-05
-97	6317.113781717046	3723.55228142191	453.2497445471789	-64.95432910062571	-3.546582954143834	1.747380184417238	-0.1870793489918845	-0.006223719043172997	0.005300479183051256	-0.0008917487109772022	5.937654153112871e-05	8.279092965470784e-06	-3.150818702737793e-06	4.826065932949613e-07	-2.927069088934588e-08	-5.311377006549981e-09	1.855577897111768e-09	-2.605119629667157e-10	6.711673542293435e-12	5.407530934931741e-12	-1.149083884805009e-12	2.103009968739767e-14	3.415390920215882e-14	1.958323664778937e-15	7.819928936392273e-06	0.0002563085836031487	5.229530811023117e-07	1e-05
-96	5677.039171863627	3312.976585801886	393.0288148698365	-58.33304255959117	-2.812152949540152	1.522841312684657	-0.1704843268298437	-0.003898724587515855	0.004488101108540236	-0.0007884583981915058	5.789711463749e-05	6.062636314860732e-06	-2.635347136555017e-06	4.251361564248308e-07	-2.966034835234135e-08	-3.737042129390664e-09	1.5154473202963e-09	-2.277537932217023e-10	8.972835644966295e-12	4.007964548190773e-12	-9.421752323567996e-13	2.965406557873474e-14	2.571984119068789e-14	1.303997470474017e-15	5.814082094435236e-06	0.000258327625244803	5.229530811023117e-07	1e-05
-95	5032.94612185119	2900.110688244764	332.5516066297434	-51.67070145989331	-2.076286198384976	1.29729960136165	-0.1537661562607217	-0.001573387085529869	0.003672961002147281	-0.0006846334509070829	5.637085741856486e-05	3.843829165876455e-06	-2.118299672576827e-06	3.673799688394248e-07	-3.002471192872743e-08	-2.161493469656884e-09	1.174461742390516e-09	-1.948448210731405e-10	1.122375225819816e-11	2.606739982859924e-12	-7.347286259795719e-13	3.824268992748003e-14	1.727447669160524e-14	6.493764734700197e-16	3.822030716138514e-06	0.0002597444463321441	5.229530811023117e-07	1e-05
-94	7859.632063158844	4760.321777648906	624.4770395628094	-78.91854801106579	-6.027988077649437	2.300172432336086	-0.2102404666185553	-0.01476833861269082	0.007340848253275811	-0.001080577662851262	4.891998477688136e-05	1.494759333624402e-05	-4.310758999299899e-06	5.695799910742587e-07	-1.946424935626545e-08	-9.665356896635471e-09	2.564692458774227e-09	-3.02361570679941e-10	-3.1796424490047e-12	8.632177312006197e-12	-1.50646459217197e-12	-1.374331789752631e-14	5.121132480957926e-14	3.443676612015814e-15	1.871949629528302e-06	0.0002740883193677046	4.688116362061805e-07	1e-05
-93	7303.693119176975	4401.896559124348	570.9157292573854	-73.34425103701571	-5.356753347664127	2.107862297587856	-0.197094533558107	-0.01263576410331725	0.006651767526299273	-0.0009971874416706901	4.842818632229526e-05	1.303759768252249e-05	-3.889006838152445e-06	5.249206953907074e-07	-2.021802699132829e-08	-8.358681916623816e-09	2.295027321342821e-09	-2.777607530527794e-10	-1.172488266509183e-12	7.528101222297349e-12	-1.349463917005794e-12	-6.388374434248744e-15	4.478366405290119e-14	2.941537631491879e-15	3.211841359540557e-06	0.0002747584384406032	4.688116362061805e-07	1e-05
-92	6741.969709582455	4040.018147160216	516.91484567648	-67.7120439391782	-4.681582213963804	1.913925097369724	-0.1837914268391383	-0.01049445368835136	0.005957640523722382	-0.000913020904273891	4.789522749790399e-05	1.111824668062288e-05	-3.464321393128573e-06	4.798539532403686e-07	-2.095383248131089e-08	-7.046063558536692e-09	2.023648382752438e-09	-2.529451938267426e-10	8.338539370523745e-13	6.418597831004627e-12	-1.191453246482871e-12	9.653550557306324e-16	3.832358438436485e-14	2.437343025428601e-15	4.552435983073977e-06	0.0002748410235133836	4.688116362061805e-07	1e-05
-91	6174.925719952662	3674.987099536519	462.5197339465505	-62.02657420395558	-4.003052162660363	1.718523299902565	-0.1703419714734914	-0.008346265945274782	0.00525905408783249	-0.0008281480239664353	4.732128789633004e-05	9.191196725895113e-06	-3.0370628479572e-06	4.344172713809294e-07	-2.167086878799036e-08	-5.728638770650433e-09	1.750787058284267e-09	-2.279356135358563e-10	2.837570016484074e-12	5.304625526939961e-12	-1.032567260116467e-12	8.311231706270586e-15	3.183666075133276e-14	1.931531564072383e-15	3.631590757224856e-06	0.0002743341647486464	4.688116362061805e-07	1e-05
-90	5602.96458119946	3307.064393434946	407.7696382791031	-56.29188708572799	-3.321660085108935	1.521797663227263	-0.1567556419432884	-0.006192791797505036	0.00455651516084132	-0.0007426296238273484	4.670661025138708e-05	7.257867760756137e-06	-2.607542027706153e-06	3.886432657274662e-07	-2.23685095984089e-08	-4.407380137538377e-09	1.476642606222786e-09	-2.027500218319053e-10	4.837138712073707e-12	4.187004469073656e-12	-8.729219333020771e-13	1.564369815201165e-14	2.532766315378977e-14	1.424476932403374e-15	1.851771405103619e-07	0.0002732349457195138	4.688116362061805e-07	1e-05
-89	5074.0472884219	2967.64402794305	357.5015759607265	-50.98578054082515	-2.701261180772335	1.340962059267718	-0.1441045581870106	-0.004245985993402982	0.00391335251384762	-0.0006637226459492866	4.600217280271683e-05	5.5055413891314e-06	-2.214874538270344e-06	3.46410198169563e-07	-2.29120217653351e-08	-3.212465044821653e-09	1.226693858866848e-09	-1.795374386746809e-10	6.60073584592162e-12	3.175232818845235e-12	-7.273370508471472e-13	2.210633398053606e-14	1.943431124794325e-14	9.677437935621633e-16	3.910355411029798e-06	0.0002718795446068345	4.688116362061805e-07	1e-05
-88	4492.23791400448	2593.92213503145	302.0368423464761	-45.15260330087835	-2.014032858851106	1.14157507032043	-0.1302453819928515	-0.002081418877920259	0.003202832022837859	-0.0005769113667311743	4.53077009512331e-05	3.559224826601608e-06	-1.780776151182566e-06	2.99960980650551e-07	-2.357222071708263e-08	-1.883199014536844e-09	9.499401229584187e-10	-1.539994026490649e-10	8.593184474852526e-12	2.050031340542832e-12	-5.661481302827251e-13	2.941653072166842e-14	1.287949041692029e-14	4.580342661064622e-16	7.667123403942711e-06	0.0002696124766663477	4.688116362061805e-07	1e-05
-87	3907.124924171024	2218.361849595434	246.3781508328181	-39.28638314500014	-1.326035786082225	0.9414399153691676	-0.1162864554966024	8.159993185538247e-05	0.002490459397407429	-0.0004897006296822595	4.457214389055629e-05	1.612679161611231e-06	-1.345708580176138e-06	2.533065478655172e-07	-2.420955370493833e-08	-5.54263138693106e-10	6.727382234260237e-10	-1.283585835719312e-10	1.05745836425649e-11	9.246808063710918e-13	-4.046854555328024e-13	3.668809185514351e-14	6.322934013263656e-15	-5.130500047111149e-17	1.135782946848352e-05	0.0002667989712055174	4.688116362061805e-07	1e-05
-86	3319.100269063053	1841.217029799295	190.5637394010989	-33.39105460140748	-0.637755092271171	0.7406937745902953	-0.1022369959449798	0.00224151655734488	0.001776729112564479	-0.0004021497380793672	4.379573535169019e-05	-3.327104146032049e-07	-9.099750374722816e-07	2.064787308516956e-07	-2.48234148851115e-08	7.733947618156791e-10	3.95282474366976e-10	-1.026325687865836e-10	1.254345699567115e-11	-2.00020064367086e-13	-2.430621021895417e-13	4.391563446030122e-14	-2.307148542046823e-16	-5.599107390963499e-16	9.213171071387194e-06	0.0002634081816716982	4.688116362061805e-07	1e-05
-85	2728.617260254094	1462.779377406609	134.6370415442963	-27.47116372099736	0.05026817975541838	0.5394927261260819	-0.08810777266014472	0.004396620279066143	0.001062198835592122	-0.000314326557133987	4.297895986142618e-05	-2.275408751138713e-06	-4.739165609491114e-07	1.595138829737079e-07	-2.541325358341847e-08	2.09872613331244e-09	1.177905439849353e-10	-7.684137855495197e-11	1.449822375954847e-11	-1.323184913577879e-12	-8.140482461324758e-14	5.109337809485497e-14	-6.776297230696375e-15	-1.067381711187087e-15	6.963197907827734e-06	0.0002594369859238999	4.688116362061805e-07	1e-05
-84	3434.055995174232	1972.515634334936	228.0212825000476	-33.89417163513324	-1.472051700926015	0.8410726646712786	-0.09636667706715837	-0.00121538996630647	0.002273821109749946	-0.0004144757365815607	3.382335410795488e-05	2.137226725599049e-06	-1.202698817200322e-06	2.08931516011738e-07	-1.777520649603958e-08	-9.134086400396439e-10	5.968375930652752e-10	-1.033801666627485e-10	7.172019741683044e-12	1.007224989576632e-12	-3.401198777353828e-13	2.491326556278273e-14	6.137796622171577e-15	7.403282338568556e-17	4.633603895465299e-06	0.001090571706277688	4.202754667379372e-07	1e-05
-83	4750.756100591328	2794.956141919127	344.9394438393787	-46.64846486174072	-2.812961086839451	1.24987745303931	-0.1266152701222318	-0.005128309594951371	0.003647690367466403	-0.0005879578252471559	3.679685796535569e-05	5.579408990815572e-06	-2.000105206174478e-06	2.974567781477894e-07	-1.755674150112421e-08	-3.14976886483568e-09	1.077719971771608e-09	-1.49647742692427e-10	4.320503109508022e-12	2.840227223957018e-12	-6.093644545053173e-13	1.469557326945452e-14	1.652498663271653e-14	8.553784652190615e-16	4.81398077245565e-06	0.0002744957066265208	4.202754667379372e-07	1e-05
-82	4219.585165435998	2452.918714562002	293.4898770002241	-41.49123911510457	-2.164502032540904	1.071636124128112	-0.1150586421311554	-0.003095144081106924	0.003021139122581864	-0.0005146412674343324	3.673635432458386e-05	3.852073723176512e-06	-1.631199919415864e-06	2.5972733800392e-07	-1.8419011177678e-08	-2.013719097709979e-09	8.501508574519002e-10	-1.29621300545299e-10	6.097227308836228e-12	1.923709733989601e-12	-4.823960595932269e-13	2.098348735235949e-14	1.136039991251304e-14	4.522510030309032e-16	3.857219084690833e-06	0.0002802755036332982	4.202754667379372e-07	1e-05
-81	3686.006476761516	2109.609924225844	241.9270556357069	-36.3102552594946	-1.51619438753036	0.8929474800438111	-0.1034264306722085	-0.001066203373284634	0.002393779368708929	-0.0004410661284470505	3.663874085078312e-05	2.127049822492771e-06	-1.261967183770923e-06	2.218702322857417e-07	-1.925953665978653e-08	-8.79702111214934e-10	6.225361936025943e-10	-1.095352949221561e-10	7.861401686205589e-12	1.008527611980756e-12	-3.553935043978205e-13	2.722747670833048e-14	6.202826362256288e-15	5.011489621235068e-17	2.90184955076267e-06	0.0002852090718916678	4.202754667379372e-07	1e-05
-80	3161.580541422619	1772.295854819712	191.2946116151943	-31.21794313128602	-0.8801999181478352	0.7174621701950672	-0.09198460256945143	0.0009227162852342951	0.001777969212462008	-0.000368781883143205	3.652854507388257e-05	4.35558566779736e-07	-8.995949505547838e-07	1.846806891601262e-07	-2.007590936896585e-08	2.320899102261832e-10	3.992124223541863e-10	-8.98076257628623e-11	9.587663486826349e-12	1.111380738631534e-13	-2.307823621162329e-13	3.333837680404154e-14	1.145159611845081e-15	-3.440935047368504e-16	8.020804117547797e-07	0.0002894543800875393	4.202754667379372e-07	1e-05
-79	2624.840642180763	1427.524831142487	139.6721700135915	-26.00546084060069	-0.234388385128474	0.538453540041266	-0.08023575862541768	0.002936108267737915	0.001151056044586052	-0.0002949212560263637	3.635468509923715e-05	-1.278879898238579e-06	-5.309309642315606e-07	1.466875926582923e-07	-2.086868774478105e-08	1.358082829475914e-09	1.722713069978125e-10	-6.96662498405737e-11	1.131993832420576e-11	-7.981946024502156e-13	-1.041376814694257e-13	3.9470404531216e-14	-3.980491051019021e-15	-7.428197957706552e-16	1.00130262525866e-07	0.0002927226720568221	4.202754667379372e-07	1e-05
-78	2087.824230511176	1082.861584195577	88.14592671356746	-20.78988020699735	0.4085895806141377	0.3597214120776503	-0.06845694841192358	0.004936756519179734	0.0005258995217707989	-0.0002210974101626327	3.614286635451741e-05	-2.983799590470283e-06	-1.63454199989532e-07	1.087188513096464e-07	-2.163548216638767e-08	2.47728276660766e-09	-5.377594858543216e-11	-4.954621153332987e-11	1.303191255463132e-11	-1.702358489649329e-12	2.201717404854402e-14	4.5531060150415e-14	-9.077535415518441e-15	-1.138854402893856e-15	1.000509542326e-06	0.0002951900070446989	4.202754667379372e-07	1e-05
-77	1551.767889002294	739.1118160084626	36.83981589398095	-15.58317062244617	1.047114821506597	0.1816927543502594	-0.05667409628094028	0.006919439575356272	-9.597167576106421e-05	-0.000147482819021304	3.589177652548766e-05	-4.674806398793359e-06	2.019297039097899e-07	7.08632310140419e-08	-2.237324316435197e-08	3.586773450488388e-09	-2.783640941872751e-10	-2.949487242330128e-11	1.471861084636775e-11	-2.599009454439841e-12	1.473670703629948e-13	5.150268246024045e-14	-1.413276985881702e-14	-1.531145853601192e-15	1.538620128860302e-06	0.000296972601597334	4.202754667379372e-07	1e-05
