particle charge	B0	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	B13	B14	B15	B16	B17	B18	B19	B20	B21	B22	B23	relative error min	relative error max	min radius	max radius
-90	-1503.121802754657	-964.1744367157321	-146.3295008529194	14.11357839056382	1.854682691692751	-0.4896730547254035	0.03011405750192643	0.005724719057889663	-0.00168963551207676	0.0001917084179224413	6.807528458676972e-07	-4.611586579900597e-06	9.572577577455225e-07	-9.51276782466296e-08	-2.580290256219079e-09	2.905396460226912e-09	-5.686100749851448e-10	4.874737069354952e-11	4.507546272219299e-12	-2.235220203195427e-12	3.037839978321503e-13	1.538692855052635e-14	-1.218883285735973e-14	-9.461557901519787e-16	1.772085180595795e-06	2.472240805451165e-05	3.767642573276692e-07	1e-05
-89	-1422.30079054645	-910.570693499246	-137.7396188809279	13.36262456536348	1.736188401448151	-0.4613829419855089	0.02867717370059156	0.005334236273143362	-0.001587460782102701	0.0001812050368267994	3.91747533637947e-07	-4.302333710558685e-06	8.984525713548819e-07	-8.993388512420781e-08	-2.264839194913276e-09	2.705497141813102e-09	-5.325626639799291e-10	4.605040787980358e-11	4.128907165332573e-12	-2.082271220742389e-12	2.845295879809499e-13	1.408229235902565e-14	-1.135479191973e-14	-8.781696003614538e-16	1.333158681671165e-06	2.433086645736715e-05	3.767642573276692e-07	1e-05
-88	-1339.398578857329	-855.6751145507726	-128.9679809504408	12.59181871396988	1.615677142080834	-0.4324715742933024	0.02719321172439879	0.00493823947078196	-0.001483277212372084	0.0001704422912572819	1.090467182437074e-07	-3.988464474425314e-06	8.385346949433922e-07	-8.46109910586425e-08	-1.950843845237813e-09	2.502824344427782e-09	-4.958847938449004e-10	4.328815183490317e-11	3.747921511566044e-12	-1.927162558714167e-12	2.649371510061004e-13	1.277026479495518e-14	-1.050901675890338e-14	-8.093731051112482e-16	9.087410073327362e-07	2.386527648146064e-05	3.767642573276692e-07	1e-05
-87	-1254.695426740411	-799.6718957156858	-120.0436446068667	11.80376946421758	1.493541124861456	-0.4030349535936143	0.02566730343836661	0.004538002877174914	-0.001377427379824629	0.0001594562181877428	-1.665644953197688e-07	-3.670993261009094e-06	7.777005078489536e-07	-7.917677717519593e-08	-1.639254618374417e-09	2.298031824493676e-09	-4.586961161352636e-10	4.04697846933229e-11	3.365793866438734e-12	-1.770395907099286e-12	2.450706380880619e-13	1.145500519807385e-14	-9.654246348175852e-15	-7.399881131741257e-16	5.009336829786548e-07	2.332847303887498e-05	3.767642573276692e-07	1e-05
-86	-1479.132111563514	-952.2513416564198	-146.7600246581416	13.41167971042212	1.89346275201963	-0.4727536408490328	0.02665650295715434	0.005822199345795535	-0.001612514612778493	0.0001740836564714564	2.175717895274442e-06	-4.448879511311427e-06	8.816887683012393e-07	-8.300172594339867e-08	-3.198380407892779e-09	2.709481351984682e-09	-5.082629668011121e-10	4.109199488775487e-11	4.413857352416615e-12	-1.991846577815988e-12	2.603960521192165e-13	1.464049660784492e-14	-1.052809068800219e-14	-8.24291935317653e-16	4.356517688819395e-07	2.913311946373121e-05	3.377577727804503e-07	1e-05
-85	-1406.182747557662	-903.5755062075307	-138.8140873767664	12.7601186592412	1.781846312069939	-0.4476167125484299	0.02552771629500299	0.005456392389511705	-0.001522596695341795	0.0001653784061270018	1.827971396322076e-06	-4.173288991155543e-06	8.317211535778259e-07	-7.887896284117357e-08	-2.877625276359763e-09	2.537013367483616e-09	-4.784808693038677e-10	3.902369834891574e-11	4.075399368987334e-12	-1.865490474865733e-12	2.451340593035488e-13	1.350462046467221e-14	-9.859387809406964e-15	-7.692931587255459e-16	1.531020529244032e-06	2.887669742590582e-05	3.377577727804503e-07	1e-05
-84	-1330.307613787141	-853.0536329225758	-130.5969339530312	12.08167957423727	1.666985117092565	-0.4215940632229858	0.02434112445286108	0.005081209537692832	-0.001429773447039577	0.0001563327866953453	1.482297943624353e-06	-3.890404940395091e-06	7.801853638290909e-07	-7.459336720911197e-08	-2.554808980585314e-09	2.360213292684441e-09	-4.478188672617653e-10	3.687536451939965e-11	3.731386912115085e-12	-1.73593530881923e-12	2.29420167350938e-13	1.235094749534427e-14	-9.173840431027281e-15	-7.130529410328832e-16	2.476467978462793e-06	2.851104774981295e-05	3.377577727804503e-07	1e-05
-83	-1251.78320658489	-800.8686282362656	-122.1379907150337	11.37883835469583	1.549284668828052	-0.3947790746962112	0.02310115451347912	0.004697963721819944	-0.001334375216275653	0.0001469794978928264	1.139815324010205e-06	-3.601220406085597e-06	7.272642889423351e-07	-7.016039530315693e-08	-2.231019711639355e-09	2.179700951069682e-09	-4.163853589841757e-10	3.465470372615739e-11	3.383010900791159e-12	-1.603636323560661e-12	2.133099532609701e-13	1.118348265979451e-14	-8.473860361966436e-15	-6.557686145631207e-16	1.628621418836573e-06	2.803914373239458e-05	3.377577727804503e-07	1e-05
-82	-1170.894606245545	-747.208814924234	-113.4674809101967	10.654149540615	1.42916004268116	-0.3672677275265921	0.02181240153655562	0.004307995704283494	-0.001236740898153237	0.0001373522341037581	8.01636782353064e-07	-3.306750090930407e-06	6.731454397699926e-07	-6.559597905616416e-08	-1.907352750824169e-09	1.996109075321428e-09	-3.842913446353392e-10	3.236966059565682e-11	3.031479230032143e-12	-1.469058289980786e-12	1.968603311121838e-13	1.000628518452658e-14	-7.761909536757982e-15	-5.976412178776969e-16	8.103469932851937e-07	2.74639079962391e-05	3.377577727804503e-07	1e-05
-81	-1087.94299538729	-692.2728873217278	-104.6172161352435	9.910313844758676	1.307046676459089	-0.3391611178722738	0.02047975161619072	0.00391270872429005	-0.001137226779327189	0.0001274865719517915	4.688982203958874e-07	-3.008056601393767e-06	6.18025831401085e-07	-6.091694505469554e-08	-1.584938038285326e-09	1.81009965485173e-09	-3.516533086808126e-10	3.002862210720739e-11	2.678047763380868e-12	-1.332687533997976e-12	1.801310296716229e-13	8.82357317943505e-15	-7.040563822078592e-15	-5.388807061249372e-16	2.49390665896243e-08	2.678861244542752e-05	3.377577727804503e-07	1e-05
-80	-1003.256064948974	-636.2765640127946	-95.6216019994157	9.150272644308258	1.183413020141321	-0.3105687041627673	0.01910857339872572	0.003513606813622867	-0.001036217467486947	0.0001174211746988193	1.427676903290957e-07	-2.706279983527375e-06	5.621179374387777e-07	-5.614158608918791e-08	-1.264959308480046e-09	1.62238192512167e-09	-3.185966386861988e-10	2.764069915922296e-11	2.324048920909174e-12	-1.195045223352135e-12	1.631863480493838e-13	7.639818401290908e-15	-6.312583303176373e-15	-4.797114129593404e-16	5.991364746549266e-07	2.601739233365485e-05	3.377577727804503e-07	1e-05
-79	-917.1507517791965	-579.4284766189908	-86.51390952050761	8.37687136769213	1.058711965952806	-0.2815963502506899	0.01770406442164284	0.003112143644577936	-0.0009340848919369146	0.0001071934532064095	-1.756304282437008e-07	-2.402522085307981e-06	5.056272219750727e-07	-5.128760796781443e-08	-9.485571152372161e-10	1.433641152714819e-09	-2.852425598799521e-10	2.521471212611289e-11	1.970767915281103e-12	-1.056634843736075e-12	1.460884508603271e-13	6.459331742776154e-15	-5.580633990706998e-15	-4.203498887053787e-16	3.924043467939953e-08	2.53251259612064e-05	3.377577727804503e-07	1e-05
-78	-829.9742961663785	-521.9568115656036	-77.33041517145041	7.593230237220416	0.9334351510094063	-0.2523595878484025	0.01627196531177828	0.002709892303766631	-0.0008312339462252	9.684436147605944e-05	-4.851232806382835e-07	-2.097976217169661e-06	4.487771799344198e-07	-4.637439907552203e-08	-6.369413107799904e-10	1.244618587781731e-09	-2.517227252892526e-10	2.276031339595783e-11	1.619583329327315e-12	-9.180011293932525e-13	1.289048540261423e-13	5.286734256794116e-15	-4.847600040153113e-15	-3.610298405777308e-16	3.309254202887857e-07	2.579345378839193e-05	3.377577727804503e-07	1e-05
-77	-742.0866872775616	-464.097727892869	-68.10854914450884	6.802586261061491	0.8080877009756497	-0.2229777209784771	0.01481827062970834	0.00230846428016961	-0.0007280817621169427	8.641631012561312e-05	-7.845516163971357e-07	-1.793865840626063e-06	3.917978908856227e-07	-4.142204155505026e-08	-3.313281798049337e-10	1.056073393787853e-09	-2.181724697853196e-10	2.028749475525302e-11	1.271896051743203e-12	-7.79702107480082e-13	1.117049668554172e-13	4.126718901678083e-15	-4.116435754490303e-15	-3.01990124297021e-16	3.55438269927788e-08	2.609698701161456e-05	3.377577727804503e-07	1e-05
-76	-949.4592161485713	-603.0438845056476	-91.68908189634276	8.374086822315428	1.148358654440567	-0.2871399378539434	0.01644245950132476	0.003381830176530763	-0.0009442733144986345	0.000102629879622809	8.373334668402603e-07	-2.474233393294325e-06	4.940398022813922e-07	-4.722103136059681e-08	-1.461036804182881e-09	1.431007242030833e-09	-2.711441953699818e-10	2.245934741473291e-11	2.123132193142837e-12	-1.007486774797204e-12	1.332088165466506e-13	6.775227855248093e-15	-5.158373770144482e-15	-3.938359557915573e-16	1.37858617610398e-06	3.018416663080892e-05	3.027896379629122e-07	1e-05
