particle charge	B0	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	relative error min	relative error max	min radius	max radius
-15	-558.9356432617044	-322.8217124229767	-45.2109356565735	4.223326714395365	0.6591287092224417	-0.1379299559584026	0.00014803072947201	0.003024475962093331	-0.0003491320656422902	-3.570809648863641e-05	1.162689775807632e-05	1.115587411041275e-06	1.487852685500002e-08	8.672160489053837e-06	5.229530811023117e-07	1e-05
-14	-624.4394674089954	-378.4713267353641	-60.35929260270443	3.69021904988786	0.9793664575994312	-0.1355772184695043	-0.008060039844855515	0.003549776649196997	-0.0001513820488580933	-6.169109602580263e-05	4.254513914976471e-06	7.099601049802712e-07	3.847668959000572e-07	1.619725616608392e-05	4.688116362061805e-07	1e-05
-13	-809.6345425751009	-529.9355756102275	-99.77409192180949	2.475500948878633	1.763885703885365	-0.1339906390841994	-0.02659891594910891	0.004799842443077934	0.0002568660285579577	-0.0001165485281151992	-1.000644689174989e-05	-2.736957343370665e-08	4.125705541646596e-07	5.463257278082168e-05	3.767642573276692e-07	1e-05
-12	-897.1619485603264	-603.2265425685398	-119.6841900008012	1.632025890148586	2.145252814778305	-0.1263492972161165	-0.03584954527884643	0.005243086458149027	0.0004690207760964572	-0.0001396272925128998	-1.705018491707637e-05	-4.144819402309491e-07	9.371113076639404e-07	7.696274047419571e-05	3.377577727804503e-07	1e-05
-11	-975.6472456703091	-669.254604144318	-137.8730371096729	0.7604079691374837	2.479822725368011	-0.1164305675684866	-0.04390931554192992	0.005542893044995824	0.0006536121073702183	-0.0001571497519236724	-2.288122929030476e-05	-7.411603703612691e-07	7.333031083911479e-06	0.0001025278937023533	3.027896379629122e-07	1e-05
-10	-1251.516490054071	-892.701569516438	-196.3068353851553	-1.550904782066334	3.524497472497013	-0.09914495679063218	-0.06719340016503408	0.006691710340760144	0.001138097649647385	-0.0002097870312681871	-3.759823813451011e-05	-1.496094969338794e-06	1.248881226878495e-06	0.0002161375401914523	2.43339337728039e-07	1e-05
-9	-1561.679013261719	-1142.952604713315	-262.0270232473708	-4.459064566379157	4.632312997700759	-0.07157960474733097	-0.09117347547252183	0.00763313451545421	0.001623803136869401	-0.0002557737061821819	-5.126797104004993e-05	-2.198670975507016e-06	1.86490382336757e-06	0.0003879398171175996	1.955616238531041e-07	1e-05
-8	9655.861291058103	10256.99665753926	4060.79945343453	624.2521367329317	-16.37497280162417	-13.11712995637009	0.2140092298814895	0.2934036196990833	-0.003519938422428999	-0.007668422913746581	-0.0008177236510253487	-2.751859347381369e-05	1.673147101310946e-06	0.0002163087250526274	1.571646782683598e-07	1e-05
-7	11371.87663416884	12003.56989262219	4743.310345960953	738.1551157869452	-14.26083990032844	-14.75008492973253	0.1332483264877345	0.3175531446264951	-0.001676900055556862	-0.007915863218239264	-0.000853305261439124	-2.875618658193451e-05	1.27558942171202e-05	0.0002189955367973839	1.132301069172511e-07	1e-05
-6	8610.141914991615	9152.909618771837	3647.935240501486	578.3806634360976	-7.957821547998502	-11.20423682297768	0.03586835827725657	0.2361426358373822	-1.150165334150819e-05	-0.005718446061401895	-0.0006240895302331007	-2.110840548260091e-05	1.742760055511994e-05	0.0001951454591904156	9.099828981430945e-08	1e-05
-5	-1586.185627316233	-1164.448083158446	-270.2830785693046	-5.879662274480666	4.672406836402225	-0.02847023347712165	-0.09174970234265184	0.006394555581050621	0.001651040420595472	-0.000219967634532154	-4.836931121872461e-05	-2.170076959135705e-06	4.923719742522259e-05	0.00213475527647311	5.877272896016841e-08	1e-05
-4	-10799.71653987161	-10461.11508211925	-3822.346430567939	-557.1486321719154	7.414082197567512	9.259877540225652	-0.03220361581752361	-0.1676739889924647	8.756534502508983e-05	0.003496560231178833	0.0003533665322424574	1.10903307342754e-05	2.904782405666051e-05	0.002550894142812288	3.795932513098986e-08	1e-05
-3	-4512.079551573054	-4293.959158960465	-1553.698415879413	-229.1000011819853	0.956624529927896	3.464217429936986	0.022504518592338	-0.05836192779057177	-0.0005004502029124831	0.001118891596213203	0.0001143837274621312	3.568675342358452e-06	1.231227794162848e-07	0.002618526582263359	1.970300292187287e-08	1e-05
-2	-2687.323861938242	-2462.908795203846	-863.3425791331746	-125.7329264718707	-0.5688884665607977	1.624533297099938	0.02541715569306267	-0.02397812307847456	-0.0003917489793659927	0.0003979706158625297	3.969000218283246e-05	1.182399885013977e-06	3.017249071102235e-05	0.0046897482898971	6.605245851395268e-09	1e-05
-1	-18378.36816225227	-20674.47273509677	-9675.983735117667	-2350.223230638969	-282.199172494402	-5.429758130193658	2.522049942336785	0.1872727975326054	-0.0194134676940431	-0.003692628252990183	-0.0002143231411368669	-4.506496407542001e-06	4.442340178600901e-06	0.0206157431976397	2e-10	1e-05
0	-5983.953322766195	-6415.716736860002	-2861.552424561601	-660.2115682528803	-74.21003385529428	-0.9355666697227564	0.6705651746880569	0.04321997100718769	-0.005216793442642064	-0.0008910924807410309	-4.898556302422848e-05	-9.839115409702478e-07	5.677564802109014e-05	0.007220731683295956	2e-10	1e-05
1	-13113.64227741394	-14788.29524603814	-6947.562339011406	-1696.32991146798	-205.2816996094333	-4.130336778694305	1.831388692935494	0.1386239471234328	-0.01407014856544764	-0.002719534130717308	-0.000159097903472755	-3.367477621409085e-06	8.99132980349826e-05	0.01788336719330341	2e-10	1e-05
2	-2803.475225864729	-2669.098974398668	-979.2461270952534	-152.2047749610128	-1.940594676342016	1.984977222863167	0.05266309404607827	-0.03045037569070863	-0.000818017002803139	0.0005214993381779782	5.637481647957487e-05	1.780705291677434e-06	2.393283558677073e-05	0.004992248673435729	6.605245851395268e-09	1e-05
3	-12248.9450032418	-11832.48519778828	-4329.40686749061	-643.0296147271081	3.111937043142311	9.892466236825054	0.05473078346329997	-0.1689626790203354	-0.001267880183335123	0.003284333636730061	0.0003353866914606503	1.046328713294762e-05	0.0001002516234260842	0.00510502412604863	2.197843502423164e-08	1e-05
4	375.6299101715324	806.160683203429	475.8144346361181	107.5777370694799	3.618469989331387	-1.956185497274069	-0.09331458494735881	0.04230788489672732	0.001764260128022877	-0.0009844253046142888	-0.0001278822090689754	-4.719458276496788e-06	7.83365769985167e-06	0.00332531321291385	4.234311715139515e-08	1e-05
5	10224.34944938697	10739.04674567968	4243.845738825615	673.7784328578578	-6.112847894244449	-12.39720617644785	-0.02285500006556018	0.250694836167553	0.001147887310821657	-0.00579280237579804	-0.0006334501225859256	-2.130278577341307e-05	6.780322288069129e-07	0.002234960111159312	6.556018946806573e-08	1e-05
6	7116.610282546192	7602.044168874642	3036.542985453061	479.9512038317238	-7.652220083178353	-9.453820461370688	0.05392216553318607	0.2015658190520206	-0.0004999322898693834	-0.004949728158722466	-0.0005364975308241668	-1.808073558725609e-05	7.941439246206272e-06	0.0004645841979069587	1.01507369609114e-07	1e-05
7	7611.706275591383	8105.924185976797	3215.791507808185	496.9965019925473	-11.91571446256859	-10.26902991868956	0.145582896950455	0.2264596169226341	-0.002312490220347259	-0.005815534793078204	-0.0006194691705404767	-2.075832237741564e-05	4.194971526927382e-06	0.0002390005565000575	1.408933853444354e-07	1e-05
8	-1099.140342830454	-775.0155495792491	-169.2499767275495	-1.641490222666476	2.933887014145736	-0.07387207256946207	-0.05449057028488855	0.005175895433977414	0.0008998463625416235	-0.0001587986550593516	-2.841338011378163e-05	-1.119141675731096e-06	2.562788363302815e-06	0.0002431383134200438	1.955616238531041e-07	1e-05
9	-892.6398689622722	-606.8257191622221	-124.6177419877275	0.3742416817822085	2.169142164359569	-0.09364846280968191	-0.03755456046033093	0.004511381525356947	0.0005475214936515414	-0.0001250337284849916	-1.818769277946808e-05	-5.84107214201227e-07	9.987939105782218e-07	0.0001269370401408842	2.43339337728039e-07	1e-05
10	-715.2370422247734	-461.5473494568923	-86.14371206610234	1.947413536271105	1.470302706110644	-0.1063605287188592	-0.02159700449757726	0.003737275205681277	0.00020599584415515	-8.796431894861798e-05	-7.541932903970747e-06	-2.691225447626388e-08	5.514141738771627e-07	5.405217351728275e-05	3.027896379629122e-07	1e-05
11	-586.7043658673474	-355.120587636982	-57.77647897342351	3.036299259218264	0.9268717975983854	-0.1137287999497156	-0.008719014520159942	0.003032607807419085	-8.009367825029835e-05	-5.435139799283977e-05	1.961235766516779e-06	4.768626619512699e-07	1.269747397891763e-06	1.60708944743071e-05	3.767642573276692e-07	1e-05
12	-512.4563264312984	-292.0613592317579	-40.53083580759134	3.715761999698408	0.5783098769309852	-0.1186185514183799	1.082773438611267e-05	0.002543014141758475	-0.0002855049903588865	-2.957742109011368e-05	9.193395134464816e-06	8.72596435075556e-07	1.552394461867834e-07	8.641864309377745e-06	4.688116362061805e-07	1e-05
13	-471.3657649507964	-255.7920252051289	-30.23521427283054	4.136779728488472	0.3548892464144996	-0.1217902615681993	0.006011381666794371	0.002189915453783423	-0.0004365528294497914	-1.050307317746276e-05	1.490770946310504e-05	1.195221810187021e-06	4.235810746600066e-08	8.221764249638497e-06	5.229530811023117e-07	1e-05
14	-464.1276705449993	-246.6212326929323	-26.69853179860137	4.427682674214082	0.2699588960844758	-0.1271134254566771	0.008854277884734866	0.002115611182112636	-0.0005221593616225119	-2.267794943754296e-06	1.823087927181212e-05	1.404717605397133e-06	2.631683171383514e-07	6.392519024789323e-06	6.50715891548648e-07	1e-05
15	-447.4091169260552	-230.1403882458244	-21.5053219319211	4.689446769574004	0.1441648035294401	-0.129951333856061	0.01267500655002386	0.001899951076068596	-0.0006292688961986273	1.136687995322717e-05	2.262537799263152e-05	1.665840536798862e-06	1.446088799816891e-07	5.355485414804129e-06	7.25864833819832e-07	1e-05
16	-494.6625800853825	-264.986619156484	-28.91221044037235	4.849817998400671	0.3005709665225905	-0.1417315273254585	0.009780734470650853	0.002421991581905846	-0.0005910875581951457	-4.057366223911213e-06	2.088012804900931e-05	1.633156656158149e-06	1.658812975868784e-08	3.241452960156543e-06	9.032010701366824e-07	1e-05
17	-500.437335683237	-266.8426586491788	-28.32212820511118	5.053211631221918	0.2772948457944386	-0.1472576515293158	0.01114199706745103	0.002461807965488353	-0.0006449588366334015	-6.222927901768672e-07	2.309855028392579e-05	1.791199321942102e-06	2.129006793083477e-08	2.472956999954867e-06	1.007508658072544e-06	1e-05
18	-510.9158042998159	-272.588677915974	-28.71543409564505	5.247562926108124	0.2768929884245837	-0.1535290989254251	0.01194175485539463	0.002565674889103306	-0.0006865486183541806	2.266830265318272e-07	2.47847432368728e-05	1.924526222992909e-06	1.222630724440066e-07	1.860100116157781e-06	1.123862370908758e-06	1e-05
19	-494.9904118162168	-257.428586221077	-24.15493929442567	5.413430955211189	0.1582735522649504	-0.153869074381648	0.01559509873103192	0.002284502549420619	-0.00079086799137533	1.626246755469726e-05	2.951902991123261e-05	2.20385218170107e-06	2.485435213195331e-08	1.791652601945692e-06	1.253653374216174e-06	1e-05
20	-494.9076073246366	-254.9945856952882	-22.69481046862602	5.570639090005985	0.111608822456443	-0.1570166462038825	0.0175147791376224	0.00221104427072731	-0.0008574262911127012	2.412603831872511e-05	3.257625498813218e-05	2.403861854574488e-06	1.70545131350508e-07	1.59803434585104e-06	1.559933773363597e-06	1e-05
21	-501.0921917834173	-257.5089021263901	-22.40026175337198	5.735163226148607	0.09226282102671719	-0.1615772583812973	0.01879722226480509	0.002225400954691135	-0.0009108204223961983	2.868353786211283e-05	3.501595662882404e-05	2.57651283496819e-06	8.620781510870756e-08	1.477350692780099e-06	1.7400851644759e-06	1e-05
22	-507.2320768783576	-259.9337836290701	-22.06689529658049	5.900669689063119	0.07113888417399043	-0.1660914554903161	0.02015467408351245	0.00223078220803505	-0.0009668957730165991	3.38156177702794e-05	3.761950200707025e-05	2.759301970282675e-06	5.19333736015426e-08	1.338122464167313e-06	1.941041620696654e-06	1e-05
23	-513.7537555317743	-262.5129949052849	-21.71931615057813	6.072894300358489	0.04834291104182338	-0.1707334706034329	0.0216113479892985	0.002229057318564951	-0.0010268925443277	3.961505399378151e-05	4.044353996500574e-05	2.956135672308839e-06	3.377916613089837e-09	1.18024304596176e-06	2.165205847503143e-06	1e-05
24	-520.1802916616525	-264.9731295615107	-21.32921544413456	6.24522194148488	0.02361242345526862	-0.1752886425488699	0.02314868605632122	0.00221614131845638	-0.00108978256038734	4.61115613288107e-05	4.345705548411304e-05	3.164546811408236e-06	6.609567049231657e-08	1.05130824890054e-06	2.41525803057186e-06	1e-05
25	-526.6506866360636	-267.3940437605249	-20.90467999930502	6.41943690584526	-0.003057053437347064	-0.1798065772423769	0.02477730244957589	0.002191914807863715	-0.001156095424641031	5.338698114253298e-05	4.669110422287523e-05	3.386563389256752e-06	2.967433165856903e-08	9.715894095929656e-07	2.694187881013186e-06	1e-05
