particle charge	B0	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	relative error min	relative error max	min radius	max radius
-10	-7418.72705786241	-5875.929793098358	-1456.074439585149	-29.25973344873386	29.32544956315262	-0.3996138098315117	-0.6634896328303356	0.05662461471746572	0.01373700609884733	-0.002207437059830585	-0.0004953903469369905	-2.367422749917662e-05	1.814519277165694e-05	0.0004253917719663214	3.767642573276692e-07	1e-05
-9	-6078.523550383838	-4825.389492300773	-1208.280271119982	-29.83850911327346	23.61026802991809	-0.1625279343727801	-0.5303487711439411	0.04089871964606657	0.01092954383246137	-0.001622965449649182	-0.0003767991420766647	-1.813107902308368e-05	1.102250695383944e-05	0.0003750832809776838	3.027896379629122e-07	1e-05
-8	-4259.445334002459	-3387.298625390537	-857.1450932944853	-25.10590041970064	16.24578222244339	0.0003337179812204715	-0.3629339312527992	0.02503834548277718	0.00746250485011454	-0.001021608061296013	-0.0002466564531962531	-1.197188358253158e-05	9.913919978954411e-06	0.0005980419368303291	2.43339337728039e-07	1e-05
-7	-2678.571664882894	-2131.629655800465	-545.1686669647503	-18.52525944067594	10.01752363470889	0.07330069392839406	-0.2231705486376182	0.01354953332700055	0.004596033659301751	-0.0005772083265646496	-0.0001461204054412551	-7.175764507107406e-06	4.294412064953512e-06	0.000966413716819825	1.955616238531041e-07	1e-05
-6	-22600.73156675344	-22627.59515128821	-8444.649574253261	-1202.931673226278	42.10232118622989	24.39987742992741	-0.6261785803611207	-0.5196815932327303	0.01075485900645782	0.01313128814890754	0.00131365863594172	4.203042540759546e-05	5.567026981623258e-07	0.000536784448210037	1.408933853444354e-07	1e-05
-5	-22054.18919223054	-22213.00317445985	-8395.100299376829	-1242.445626567858	28.34048254546649	23.71812527678967	-0.3080136729603798	-0.4848646836942497	0.004363227944831847	0.01154855837612795	0.001191904140665478	3.870665598530557e-05	2.162364533098149e-05	0.000607294547374071	9.099828981430945e-08	1e-05
-4	-13601.29379183536	-13735.34392311894	-5243.225879565195	-804.2739010096744	8.456390814570122	14.21182093423668	0.002201044994423155	-0.2754625181996525	-0.0008225064910543517	0.006115336984521423	0.0006498404547777257	2.129314266580421e-05	1.40866748069568e-05	0.0007449144080492465	5.268797569762922e-08	1e-05
-3	-3350.142233803002	-3470.586500769738	-1383.975827863765	-232.7718504935631	-2.736086826940696	3.662994579094225	0.09596610025649448	-0.06711925295984532	-0.001793092450156706	0.001371503328182625	0.0001594279894112677	5.440158388664338e-06	1.615959259626543e-06	0.002783549006254216	2.197843502423164e-08	1e-05
-2	3052.781392380671	2933.944790939795	1061.535466773404	157.7703018341158	0.8322184460798892	-2.021550800390092	-0.02860704015724057	0.02923599092683232	0.0003739889494541672	-0.0004701110290987948	-4.439502023052507e-05	-1.247116958289958e-06	4.045343323744177e-05	0.003653038906607398	5.921403328592062e-09	1e-05
-1	-3500.111970638014	-3842.171992545763	-1777.519588607242	-432.6997495687876	-53.10715338418127	-1.233236536987065	0.4681366466459876	0.03863330273323819	-0.003536670003160445	-0.0007478618390083803	-4.600994838491722e-05	-1.019773221386345e-06	1.30756660068343e-05	0.01221024145292038	2e-10	1e-05
0	236.0947470371084	416.2630293416005	249.2500403460465	71.06314576214506	9.654061499618345	0.2614356285927576	-0.08589588358985646	-0.007086937784762021	0.0006616801678897898	0.0001332041747128978	7.819465257962869e-06	1.646440016934034e-07	9.62756441702517e-06	0.003806327813631327	2e-10	1e-05
1	-3835.760784859488	-4272.168108677113	-2001.989690804246	-492.616014590818	-60.99762686601986	-1.442062546754787	0.5382276106176579	0.04447646403123601	-0.004075056449843996	-0.0008582363256337879	-5.256414427711041e-05	-1.159125512248597e-06	0.0001733546222105753	0.02534638900145381	2e-10	1e-05
2	2508.276809120921	2384.482887723699	850.7733726694561	123.7990191237685	0.3094216180583539	-1.581067109304918	-0.01650321069305984	0.02255185145033248	0.0002019721695762425	-0.0003582901558732478	-3.264885990464597e-05	-8.874499801296877e-07	1.147046603955371e-05	0.01947860303440541	5.921403328592062e-09	1e-05
3	-3528.582871694726	-3606.96515041694	-1413.606102151662	-231.2313707049213	-1.591562276498408	3.682586297753743	0.07403725133841622	-0.06727476154522094	-0.001422867173923192	0.001377760097795364	0.000155646501833225	5.226266736410945e-06	1.307502356873158e-05	0.01661948983222783	2.451664896106382e-08	1e-05
4	-17008.47626159888	-16976.53250249981	-6382.708501418488	-953.5534936796195	14.79946752548912	17.03449149021622	-0.0922994320354171	-0.3302593926632742	0.0006999887686888046	0.007388682076577073	0.0007667584688607567	2.47666489688204e-05	3.323739492211431e-05	0.00433862842624344	5.877272896016841e-08	1e-05
5	-9799.502467960527	-9526.710115144688	-3445.887073541443	-471.9780852803106	17.64872141507988	9.152440411608778	-0.264342281963681	-0.1850540325615576	0.004496872210148365	0.004459542468485848	0.0004241957181423656	1.293314262455267e-05	3.69167975033946e-06	0.003394958192093345	1.132301069172511e-07	1e-05
6	-2449.426741373285	-1905.41968330804	-474.0368810658577	-14.56172597045277	8.484830995661744	0.02661712463986519	-0.1812290583018966	0.01159579119792462	0.003569262071005547	-0.0004608921388508832	-0.0001110985443022291	-5.305431447655415e-06	5.455021160782891e-06	0.002989320261649331	1.753150868993058e-07	1e-05
7	-4498.402685225587	-3511.248074353004	-865.776997864415	-21.65207668731051	16.25325015662154	-0.09361615721658266	-0.3519485210998377	0.0262658747390806	0.006991869884875088	-0.001008916902144674	-0.0002312176761040609	-1.094329719643953e-05	8.057989968057733e-06	0.001389515184656132	2.43339337728039e-07	1e-05
8	-3170.7237996079	-2443.162243603616	-587.5449165386877	-10.06893270494592	11.49186042632575	-0.1937640375785496	-0.2497826410362765	0.02195587155287055	0.004964235128814826	-0.0008140825376053639	-0.0001756983599504522	-8.178590199929665e-06	7.52987288366036e-06	0.0005193412302073597	3.377577727804503e-07	1e-05
9	-1450.001251233048	-1061.322412913347	-236.5125058804153	-0.2719029234422867	4.702862832376247	-0.1790500061238904	-0.09689717830111899	0.01105596703699786	0.001800169164980156	-0.0003730901625834508	-6.959707635265708e-05	-2.998275402131015e-06	1.156006318003833e-06	0.0001377619510380956	4.688116362061805e-07	1e-05
10	-732.6517785725089	-481.3252323264192	-89.72326861518614	2.913361069816889	1.666755785644372	-0.1429474333660595	-0.02597690852763932	0.005096595967849364	0.0002796992609926976	-0.0001318235681819369	-1.354666252725647e-05	-2.42622244687695e-07	2.798108389434617e-08	2.861348908222983e-05	5.833471354241853e-07	1e-05
11	-330.5817776919122	-154.6139899239322	-7.446518430244016	4.212028711408776	-0.1318055797103476	-0.1054401478039802	0.01724769217670793	0.0009471986074633545	-0.0006721899034603446	3.698480564325195e-05	2.453888742479936e-05	1.63806587726046e-06	1.713062425245937e-08	2.435012336565734e-05	7.25864833819832e-07	1e-05
12	42.83009738089135	147.7716991512606	67.54664512683634	4.853557244385057	-1.84243872384325	-0.05226845851232949	0.0588558424987957	-0.003603277534690575	-0.001596854648384047	0.0002206474486248034	6.43368964798944e-05	3.589461760563694e-06	1.015021981132236e-06	2.334072864951242e-05	8.096924692009039e-07	1e-05
13	672.4944263117193	651.0199573611749	188.5446177028795	4.564534793551683	-4.72115256897311	0.07968678986826792	0.1288325238277199	-0.0126338143352255	-0.003143198677161436	0.0005789450691224955	0.000137379612082138	7.099879696846601e-06	2.710143227613315e-07	9.591218983473482e-06	1.007508658072544e-06	1e-05
14	-386.1788734663803	-197.848041496187	-17.718771452201	4.161140783881511	0.09004495254193511	-0.113375067375263	0.01225313404903178	0.001526938608342228	-0.0005746352613474368	1.573508690817112e-05	2.078546437102195e-05	1.505038720288491e-06	9.203671205160191e-07	1.59760029916356e-05	1.253653374216174e-06	1e-05
15	-366.021242188932	-185.1788563096581	-15.8735495855231	3.954230349579199	0.06096837178759059	-0.1060430678511991	0.01213250090038281	0.001364696291922415	-0.0005530264114900335	1.749929361732704e-05	2.018206977258049e-05	1.458356097137507e-06	2.281348709942677e-08	9.896745129411855e-06	1.398433494496983e-06	1e-05
16	-344.0003200316294	-171.4753577205801	-13.96029897186355	3.711695354088355	0.03227250951664081	-0.09758009463460776	0.01185260607824519	0.001186138825781494	-0.0005237226786012544	1.89943871438204e-05	1.928246120314855e-05	1.390733758722477e-06	2.621441335115549e-07	5.720914243556585e-06	1.559933773363597e-06	1e-05
17	-338.78976612098	-167.4280532593581	-13.09658764022929	3.681029398072341	0.01263177342091142	-0.09572673996950634	0.01221912563152856	0.001110992393199925	-0.00052990516307241	2.132579474766261e-05	1.973898884463017e-05	1.422153604483714e-06	1.208692201881689e-07	6.094315824323182e-06	1.7400851644759e-06	1e-05
18	-293.9123197032013	-139.9436740244477	-9.498002004474738	3.140061305809409	-0.03745599534072739	-0.07710627835436273	0.01124558669766352	0.0007333225067759672	-0.0004531536412281699	2.355743012284518e-05	1.712737723580862e-05	1.218933088481846e-06	7.409874802632999e-08	4.89633397182665e-06	2.165205847503143e-06	1e-05
19	-254.4956774785795	-116.564246441237	-6.831192849063268	2.608767247337163	-0.06440295051118092	-0.05962555687526533	0.009653642786281506	0.0004358692376543222	-0.0003601221561954628	2.213328999134196e-05	1.365145099587447e-05	9.68976673521275e-07	9.429269698379983e-09	4.19484695557415e-06	2.41525803057186e-06	1e-05
20	-200.3135980913025	-84.94897534913274	-3.483366467736934	1.845760047543885	-0.09036431640669283	-0.03496738164638439	0.006989210002255478	5.012702045928035e-05	-0.0002148333582667553	1.790076549724137e-05	7.993172025687731e-06	5.652522090983213e-07	1.53672872205135e-08	3.118796221279752e-06	2.694187881013186e-06	1e-05
