particle charge	B0	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	B13	B14	B15	B16	B17	B18	B19	B20	B21	B22	B23	relative error min	relative error max	min radius	max radius
-90	-1503.123562567862	-964.1756757444289	-146.3297225902235	14.11359363170309	1.854686235816682	-0.4896737485003147	0.03011407493439583	0.005724732065591338	-0.00168963824141272	0.0001917086304821308	6.807762390421285e-07	-4.611596723516246e-06	9.572593589558219e-07	-9.512777310457113e-08	-2.580310358151552e-09	2.905403480319088e-09	-5.686111269172305e-10	4.874741662943067e-11	4.507565425281704e-12	-2.235225687477309e-12	3.03784555093574e-13	1.538700097983299e-14	-1.218886383273734e-14	-9.461587155961899e-16	1.772093070728786e-06	2.472240861095543e-05	3.767642573276692e-07	1e-05
-89	-1422.30256268113	-910.5719386705999	-137.7398409784845	13.36263994448685	1.736191937844076	-0.4613836377762772	0.02867719167913951	0.005334249222602707	-0.001587463512810398	0.0001812052511655682	3.917705551511736e-07	-4.3023438130885e-06	8.984541724776827e-07	-8.993398105102508e-08	-2.264859031979472e-09	2.705504125513617e-09	-5.325637142116849e-10	4.605045441921746e-11	4.128926121455635e-12	-2.08227667546271e-12	2.845301444428996e-13	1.408236398450666e-14	-1.135482271373006e-14	-8.781725025323285e-16	1.333163770045331e-06	2.43308624447991e-05	3.767642573276692e-07	1e-05
-88	-1339.400333123099	-855.6763464147085	-128.9682004498849	12.59183394847533	1.615680632941694	-0.4324722622392335	0.0271932296570747	0.004938252243939167	-0.001483279910274147	0.0001704425035625389	1.090693387515238e-07	-3.988474440639129e-06	8.38536276573387e-07	-8.461108617463565e-08	-1.950863352821543e-09	2.502831231089063e-09	-4.958858307552078e-10	4.328819801598508e-11	3.747940170086952e-12	-1.927167937083934e-12	2.649377004496162e-13	1.277033526997726e-14	-1.050904711588475e-14	-8.093759638420724e-16	9.087518342276724e-07	2.386528086217865e-05	3.767642573276692e-07	1e-05
-87	-1254.697165548029	-799.6731155581025	-120.043861633456	11.80378457647869	1.493544570466564	-0.4030356341495375	0.0256673213892391	0.004538015472175744	-0.001377430045888376	0.0001594564286860194	-1.665423012418895e-07	-3.671003090430049e-06	7.777020704266407e-07	-7.91768715845566e-08	-1.639273783580067e-09	2.298038613593038e-09	-4.586971398905686e-10	4.04698305621575e-11	3.365812221542394e-12	-1.770401208968731e-12	2.450711806084704e-13	1.145507450468898e-14	-9.6542762679539e-15	-7.399909282588061e-16	5.009332739724925e-07	2.332846882158179e-05	3.767642573276692e-07	1e-05
-86	-1479.133690450768	-952.2524697040129	-146.7602329725448	13.41169249687554	1.893466168830433	-0.472754259615784	0.02665651227718979	0.005822211854166334	-0.001612517043432217	0.0001740838230062962	2.175743027422169e-06	-4.44888882392933e-06	8.816901434385184e-07	-8.300179300354464e-08	-3.198400637304377e-09	2.709487645530143e-09	-5.082638528676329e-10	4.10920244734751e-11	4.413875298759217e-12	-1.991851325200724e-12	2.603965012549301e-13	1.464056356591095e-14	-1.052811695297071e-14	-8.242944746786973e-16	4.356446724473884e-07	2.913311528329743e-05	3.377577727804503e-07	1e-05
-85	-1406.18431831214	-903.5766268928048	-138.8142938850426	12.7601314012486	1.781849691506267	-0.4476173264953926	0.02552772583423566	0.005456404744698557	-0.001522599103400166	0.0001653785720580809	1.827996080080279e-06	-4.173298191683132e-06	8.317225155018539e-07	-7.887902985078471e-08	-2.87764516654469e-09	2.537019580975211e-09	-4.784817459945892e-10	3.902372798360468e-11	4.075417037111887e-12	-1.865495161059117e-12	2.451345037473263e-13	1.350468635116931e-14	-9.859413727473566e-15	-7.692956614623899e-16	1.531011964317486e-06	2.887669035356311e-05	3.377577727804503e-07	1e-05
-84	-1330.309173554688	-853.0547445126655	-130.5971384214767	12.0816922449627	1.666988456799258	-0.4215946715620853	0.02434113414575628	0.005081221734079904	-0.001429775830112084	0.0001563329516907679	1.482322192413943e-06	-3.890414024238039e-06	7.801867112832225e-07	-7.459343400605049e-08	-2.554828537528123e-09	2.360219423681755e-09	-4.478197339208027e-10	3.687539412312696e-11	3.731404302724796e-12	-1.73593993202752e-12	2.29420606763916e-13	1.235101231541425e-14	-9.173865993086874e-15	-7.130554066905563e-16	2.476479643798157e-06	2.851104430567908e-05	3.377577727804503e-07	1e-05
-83	-1251.78474601872	-800.8697249800398	-122.1381923352574	11.37885086885557	1.549287959794488	-0.3947796747761192	0.02310116417039964	0.004697975734620123	-0.001334377565952345	0.0001469796609173258	1.139839154557618e-06	-3.601229353396365e-06	7.272656174330551e-07	-7.016046139814723e-08	-2.231038934511144e-09	2.179706987799562e-09	-4.163862131204081e-10	3.465473306174526e-11	3.383028000408305e-12	-1.603640874958093e-12	2.133103863585482e-13	1.118354636957271e-14	-8.473885521256136e-15	-6.557710397554488e-16	1.62862733321667e-06	2.80391399039015e-05	3.377577727804503e-07	1e-05
-82	-1170.896137917989	-747.2099043268116	-113.4676806739163	10.65416201288175	1.429163294696992	-0.3672683226362095	0.02181241142708269	0.004308007557478739	-0.001236743224305399	0.0001373523964873525	8.016601497658776e-07	-3.306758921962293e-06	6.731467544631753e-07	-6.559604507026368e-08	-1.907371627013831e-09	1.996115029531747e-09	-3.842921890183702e-10	3.236968995708264e-11	3.031496046924098e-12	-1.469062778626824e-12	1.968607593261472e-13	1.00063478129857e-14	-7.761934341967782e-15	-5.976436059660276e-16	8.103534721026762e-07	2.746390703500801e-05	3.377577727804503e-07	1e-05
-81	-1087.944494417987	-692.2739538279301	-104.617411780493	9.910326049880316	1.307049862682751	-0.3391617006718537	0.02047976126489021	0.003912720339626534	-0.001137229057955773	0.0001274867309213843	4.689211317162284e-07	-3.008065254611143e-06	6.18027119339882e-07	-6.091700968335443e-08	-1.584956540010274e-09	1.810105489183978e-09	-3.51654135960233e-10	3.002865086000045e-11	2.678064242408147e-12	-1.332691932007326e-12	1.801314492184491e-13	8.823634541397528e-15	-7.04058812497276e-15	-5.388830457403479e-16	2.494921846896148e-08	2.67886089890812e-05	3.377577727804503e-07	1e-05
