particle charge	B0	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	relative error min	relative error max	min radius	max radius
3	-3529.537070701017	-3607.91628604986	-1413.965790197465	-231.2871024021753	-1.591537807348507	3.683464324663054	0.07404702222281472	-0.06729031327650259	-0.001423070257989115	0.001378072119861437	0.0001556799878885613	5.227354488642058e-06	1.304447794447938e-05	0.01661905860526192	2.451664896106382e-08	1e-05
4	-17008.67787602565	-16976.73706218795	-6382.786788813351	-953.5654914988024	14.79961066645172	17.03470693509979	-0.09229967918014108	-0.3302636278757919	0.0006999798211922609	0.007388777736839297	0.000766768701667703	2.476698764488763e-05	3.323532862120615e-05	0.004338635224503951	5.877272896016841e-08	1e-05
5	-9799.589562860076	-9526.799119672018	-3445.921176854857	-471.983194015505	17.64884435270711	9.152541652940355	-0.2643436754663901	-0.185056181248128	0.004496892070556496	0.004459595725647617	0.000424201341444195	1.293332984147221e-05	3.691415959683475e-06	0.003394960207975473	1.132301069172511e-07	1e-05
6	-2449.424276714613	-1905.417713172418	-474.0363777000623	-14.56170884950507	8.484821906164651	0.02661706119690031	-0.1812288602642141	0.01159577918417062	0.003569258097750547	-0.0004608916418163166	-0.0001110984206083476	-5.305425439471573e-06	5.454583833941484e-06	0.002989320036316134	1.753150868993058e-07	1e-05
7	-4498.400655378019	-3511.246443165673	-865.7765818203462	-21.65206422848301	16.2532422517324	-0.09361616130436354	-0.3519483441339651	0.02626586259638997	0.00699186624226134	-0.001008916405380725	-0.0002312175556453024	-1.094329132207614e-05	8.057956501161812e-06	0.001389514852401019	2.43339337728039e-07	1e-05
8	-3170.721998083745	-2443.160792913371	-587.5445489522034	-10.06892358201027	11.4918530886808	-0.1937639841691945	-0.2497824730476234	0.02195585841434905	0.004964231599683087	-0.0008140820072405686	-0.0001756982355445697	-8.178584134352097e-06	7.529864643807116e-06	0.0005193409500110491	3.377577727804503e-07	1e-05
9	-1449.999806398313	-1061.321247418265	-236.5122127914487	-0.2718972926922285	4.702856687833648	-0.1790499101936155	-0.0968970344970093	0.01105595426803219	0.001800166082865995	-0.0003730896503702992	-6.959696001934686e-05	-2.998269732581525e-06	1.156000594804141e-06	0.0001377618618447762	4.688116362061805e-07	1e-05
10	-732.650536690388	-481.3242286750422	-89.72301734478592	2.913364936514194	1.66675034107856	-0.1429473177460188	-0.02597677907107533	0.005096583515098226	0.0002796964453846922	-0.0001318230679036227	-1.354655100820616e-05	-2.426168049524202e-07	2.793842091008969e-08	2.861347223614974e-05	5.833471354241853e-07	1e-05
11	-330.5808878956892	-154.613268404595	-7.446338279203633	4.212030818226935	-0.1318096178132621	-0.1054400400873054	0.01724778995604294	0.0009471884762631468	-0.0006721920671820608	3.698521570200719e-05	2.453897751892812e-05	1.638070285010039e-06	1.713474606646059e-08	2.435010859236364e-05	7.25864833819832e-07	1e-05
12	42.83100910635534	147.7724393204426	67.54682954410266	4.853559026204241	-1.842442927000417	-0.0522683340050715	0.05885594513448924	-0.003603288584194939	-0.001596856937642051	0.0002206478974784279	6.433699431428624e-05	3.589466551982238e-06	1.015017461414303e-06	2.334071546294947e-05	8.096924692009039e-07	1e-05
13	672.4950257664273	651.0204467923079	188.544739636524	4.56453553870115	-4.721155448185492	0.0796868903668603	0.1288325956498557	-0.01263382261332429	-0.003143200312072756	0.0005789454102817479	0.0001373796857171941	7.099883321938065e-06	2.71013990360558e-07	9.591225775151813e-06	1.007508658072544e-06	1e-05
14	-386.178914505624	-197.8480655230125	-17.71877418584886	4.161141310312991	0.09004498018936322	-0.1133750844047439	0.01225313555458085	0.001526938898807569	-0.0005746353502175037	1.573508804652302e-05	2.078546775762318e-05	1.505038974490158e-06	9.203673680957536e-07	1.597601152369954e-05	1.253653374216174e-06	1e-05
15	-366.0212824786021	-185.1788799035491	-15.87355223797289	3.954230878113616	0.0609683977026122	-0.10604308501161	0.01213250248109098	0.001364696582431879	-0.0005530265038318771	1.749929504922014e-05	2.018207333494838e-05	1.458356364370347e-06	2.281728295194796e-08	9.896750526317e-06	1.398433494496983e-06	1e-05
16	-344.0003577766362	-171.4753798525497	-13.96030143466308	3.711695861031186	0.03227253278486639	-0.09758011118589491	0.01185260766177647	0.001186139104516271	-0.0005237227705129294	1.899438879963704e-05	1.928246479760209e-05	1.390734028526172e-06	2.621452255269219e-07	5.720912018447599e-06	1.559933773363597e-06	1e-05
17	-338.7898025893003	-167.4280746382564	-13.09658998652814	3.681029898635221	0.01263179455106846	-0.0957267563610396	0.01221912726590401	0.001110992666376417	-0.000529905256982512	2.132579671354072e-05	1.97389925630778e-05	1.422153883281284e-06	1.208662486762435e-07	6.094316671090283e-06	1.7400851644759e-06	1e-05
18	-293.9123457647365	-139.9436892929276	-9.498003631107927	3.140061679220416	-0.03745598237345067	-0.07710629065244225	0.01124558802818404	0.0007333227067662094	-0.0004531537163096908	2.35574321493129e-05	1.712738028605416e-05	1.218933316644302e-06	7.409889934972824e-08	4.896334621973253e-06	2.165205847503143e-06	1e-05
19	-254.4956878501039	-116.5642528212574	-6.831193589350701	2.608767408867503	-0.06440294302804864	-0.05962556264476717	0.009653643374841526	0.0004358693427235582	-0.0003601221931625229	2.21332907561216e-05	1.365145257542112e-05	9.689767967240733e-07	9.429202196820086e-09	4.194849336114359e-06	2.41525803057186e-06	1e-05
20	-200.3136870292997	-84.94902621713817	-3.48337143156321	1.845761337668819	-0.09036429147234422	-0.0349674225936573	0.006989215060757619	5.012761348482808e-05	-0.0002148336226284761	1.79007758223027e-05	7.993182809451387e-06	5.652529908545518e-07	1.536822891168299e-08	3.118795276368935e-06	2.694187881013186e-06	1e-05
